goals,assists,xg,xa,shots,key_passes,big_chances_created,dribbles,final_third_passes,tackles_won,interceptions,recoveries,clearances,aerials_won,minutes,appearances,player_id,player,slug,team,league,position,season,goals_p90,assists_p90,xg_p90,xa_p90,shots_p90,key_passes_p90,big_chances_created_p90,dribbles_p90,final_third_passes_p90,tackles_won_p90,interceptions_p90,recoveries_p90,clearances_p90,aerials_won_p90
3,1,4.22,1.9,39,19,3,7,157,17,48,88,179,41,2710,33,997244,Adrián de la Fuente,adrian-de-la-fuente,Levante UD,La Liga,Defender,2025/26,0.0996,0.0332,0.1401,0.0631,1.2952,0.631,0.0996,0.2325,5.214,0.5646,1.5941,2.9225,5.9446,1.3616
1,1,0.62,0.43,8,4,2,0,32,13,6,55,78,17,957,19,1177401,Alan Matturro,alan-matturro,Levante UD,La Liga,Defender,2025/26,0.094,0.094,0.0583,0.0404,0.7524,0.3762,0.1881,0.0,3.0094,1.2226,0.5643,5.1724,7.3354,1.5987
11,0,7.58,0.38,57,9,1,12,53,7,9,41,13,46,1350,25,1649918,Carlos Espí,espi-carlos,Levante UD,La Liga,Forward,2025/26,0.7333,0.0,0.5053,0.0253,3.8,0.6,0.0667,0.8,3.5333,0.4667,0.6,2.7333,0.8667,3.0667
3,1,2.72,4.13,30,40,6,19,226,11,13,92,6,4,1907,30,1010656,Carlos Álvarez,carlos-alvarez,Levante UD,La Liga,Midfielder,2025/26,0.1416,0.0472,0.1284,0.1949,1.4158,1.8878,0.2832,0.8967,10.666,0.5191,0.6135,4.3419,0.2832,0.1888
0,0,0.21,0.33,3,3,0,6,34,5,6,26,20,6,534,8,855837,Diego Pampín,diego-pampin,Levante UD,La Liga,Defender,2025/26,0.0,0.0,0.0354,0.0556,0.5056,0.5056,0.0,1.0112,5.7303,0.8427,1.0112,4.382,3.3708,1.0112
7,4,8.73,1.65,50,15,4,11,75,14,6,55,18,34,1703,33,1393673,Etta Eyong,etta-eyong,Levante UD,La Liga,Forward,2025/26,0.3699,0.2114,0.4614,0.0872,2.6424,0.7927,0.2114,0.5813,3.9636,0.7399,0.3171,2.9066,0.9513,1.7968
7,1,8.63,1.89,59,25,5,37,151,22,12,92,9,30,2287,32,1014042,Iván Romero,ivan-romero,Levante UD,La Liga,Forward,2025/26,0.2755,0.0394,0.3396,0.0744,2.3218,0.9838,0.1968,1.4561,5.9423,0.8658,0.4722,3.6205,0.3542,1.1806
1,4,0.97,4.06,9,28,11,6,177,39,31,97,93,13,3173,37,149606,Jeremy Toljan,jeremy-toljan,Levante UD,La Liga,Defender,2025/26,0.0284,0.1135,0.0275,0.1152,0.2553,0.7942,0.312,0.1702,5.0205,1.1062,0.8793,2.7513,2.6379,0.3687
1,5,2.41,3.16,28,37,6,12,165,15,14,79,23,29,1748,33,1010383,Jon Ander Olasagasti,jon-ander-olasagasti,Levante UD,La Liga,Midfielder,2025/26,0.0515,0.2574,0.1241,0.1627,1.4416,1.905,0.3089,0.6178,8.4954,0.7723,0.7208,4.0675,1.1842,1.4931
0,0,0.0,0.01,0,0,0,2,7,4,0,5,22,6,364,5,1807070,Jorge Cabello,jorge-cabello,Levante UD,La Liga,Defender,2025/26,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.4945,1.7308,0.989,0.0,1.2363,5.4396,1.4835
1,1,2.21,0.54,11,7,2,9,43,5,3,25,4,2,383,20,344129,José Luis Morales,jose-luis-morales,Levante UD,La Liga,Forward,2025/26,0.235,0.235,0.5193,0.1269,2.5849,1.6449,0.47,2.1149,10.1044,1.1749,0.705,5.8747,0.9399,0.47
0,1,1.16,0.34,21,6,1,15,57,11,15,53,3,12,1151,21,1649919,Kareem Tunde,kareem-tunde,Levante UD,La Liga,Midfielder,2025/26,0.0,0.0782,0.0907,0.0266,1.6421,0.4692,0.0782,1.1729,4.457,0.8601,1.1729,4.1442,0.2346,0.9383
3,3,0.99,1.0,16,7,2,8,110,25,14,89,61,47,1544,27,1083832,Kervin Arriaga,kervin-arriaga,Levante UD,La Liga,Midfielder,2025/26,0.1749,0.1749,0.0577,0.0583,0.9326,0.408,0.1166,0.4663,6.4119,1.4573,0.8161,5.1878,3.5557,2.7396
1,2,0.77,1.83,13,17,3,12,196,54,32,106,82,21,2818,33,984789,Manuel Sánchez,manuel-sanchez,Levante UD,La Liga,Defender,2025/26,0.0319,0.0639,0.0246,0.0584,0.4152,0.5429,0.0958,0.3833,6.2598,1.7246,1.022,3.3854,2.6189,0.6707
0,0,0.96,0.79,10,8,1,4,97,24,37,78,129,50,2266,28,1496360,Matias Moreno,matias-moreno,Levante UD,La Liga,Defender,2025/26,0.0,0.0,0.0381,0.0314,0.3972,0.3177,0.0397,0.1589,3.8526,0.9532,1.4695,3.098,5.1236,1.9859
0,1,0.47,0.48,8,10,0,1,99,12,10,60,33,13,1327,20,859769,Oriol Rey,oriol-rey,Levante UD,La Liga,Midfielder,2025/26,0.0,0.0678,0.0319,0.0326,0.5426,0.6782,0.0,0.0678,6.7144,0.8139,0.6782,4.0693,2.2381,0.8817
1,5,1.91,4.56,28,36,10,14,155,9,20,87,29,14,1865,27,927066,Pablo Martínez,pablo-martinez,Levante UD,La Liga,Midfielder,2025/26,0.0483,0.2413,0.0922,0.2201,1.3512,1.7373,0.4826,0.6756,7.4799,0.4343,0.9651,4.1984,1.3995,0.6756
0,0,0.5,0.57,12,6,2,9,25,1,2,23,4,1,476,12,1869106,Paco Cortés,paco-cortes,Levante UD,La Liga,Forward,2025/26,0.0,0.0,0.0945,0.1078,2.2689,1.1345,0.3782,1.7017,4.7269,0.1891,0.3782,4.3487,0.7563,0.1891
1,1,3.32,1.3,28,8,2,9,65,6,4,26,19,13,1007,19,909554,Roger Brugué,roger-brugue,Levante UD,La Liga,Midfielder,2025/26,0.0894,0.0894,0.2967,0.1162,2.5025,0.715,0.1787,0.8044,5.8093,0.5362,0.3575,2.3237,1.6981,1.1619
0,0,0.07,0.13,3,4,0,9,43,11,15,31,18,22,721,16,1170694,Ugo Raghouber,ugo-raghouber,Levante UD,La Liga,Midfielder,2025/26,0.0,0.0,0.0087,0.0162,0.3745,0.4993,0.0,1.1234,5.3675,1.3731,1.8724,3.8696,2.2469,2.7462
1,0,0.67,0.35,3,2,0,0,20,4,3,28,70,31,958,12,813574,Unai Elgezabal,unai-elgezabal,Levante UD,La Liga,Defender,2025/26,0.0939,0.0,0.0629,0.0329,0.2818,0.1879,0.0,0.0,1.8789,0.3758,0.2818,2.6305,6.5762,2.9123
0,0,0.0,1.53,0,12,3,4,85,13,6,39,14,14,818,16,966802,Unai Vencedor,unai-vencedor,Levante UD,La Liga,Midfielder,2025/26,0.0,0.0,0.0,0.1683,0.0,1.3203,0.3301,0.4401,9.3521,1.4303,0.6601,4.291,1.5403,1.5403
2,1,1.96,1.07,19,14,2,13,69,14,10,54,15,14,1056,21,952222,Víctor García,victor-garcia,Levante UD,La Liga,Midfielder,2025/26,0.1705,0.0852,0.167,0.0912,1.6193,1.1932,0.1705,1.108,5.8807,1.1932,0.8523,4.6023,1.2784,1.1932
3,1,1.73,0.89,14,11,1,6,56,12,11,39,10,3,908,23,992331,Íker Losada,iker-losada,Levante UD,La Liga,Midfielder,2025/26,0.2974,0.0991,0.1715,0.0882,1.3877,1.0903,0.0991,0.5947,5.5507,1.1894,1.0903,3.8656,0.9912,0.2974
0,1,0.54,0.57,12,7,1,0,86,13,16,62,121,77,2070,24,807116,Antonio Raíllo,antonio-raillo,Mallorca,La Liga,Defender,2025/26,0.0,0.0435,0.0235,0.0248,0.5217,0.3043,0.0435,0.0,3.7391,0.5652,0.6957,2.6957,5.2609,3.3478
0,0,0.4,0.99,6,12,3,5,85,12,12,68,22,5,1088,30,949722,Antonio Sánchez,antonio-sanchez,Mallorca,La Liga,Midfielder,2025/26,0.0,0.0,0.0331,0.0819,0.4963,0.9926,0.2482,0.4136,7.0312,0.9926,0.9926,5.625,1.8199,0.4136
0,0,0.31,0.1,4,0,0,2,27,7,8,21,81,27,833,14,1513896,David López,david-lopez,Mallorca,La Liga,Defender,2025/26,0.0,0.0,0.0335,0.0108,0.4322,0.0,0.0,0.2161,2.9172,0.7563,0.8643,2.2689,8.7515,2.9172
2,4,2.33,2.37,32,30,7,49,133,10,7,68,9,14,1804,31,1939173,Jan Virgili,jan-virgili,Mallorca,La Liga,Midfielder,2025/26,0.0998,0.1996,0.1162,0.1182,1.5965,1.4967,0.3492,2.4446,6.6353,0.4989,0.3492,3.3925,0.449,0.6984
0,4,0.54,3.5,17,36,6,15,261,27,24,178,84,23,2737,35,344847,Johan Mojica,johan-mojica,Mallorca,La Liga,Defender,2025/26,0.0,0.1315,0.0178,0.1151,0.559,1.1838,0.1973,0.4932,8.5824,0.8878,0.7892,5.8531,2.7621,0.7563
3,0,2.0,1.39,13,17,2,8,241,30,19,97,22,13,1788,32,826004,Manu Morlanes,manu-morlanes,Mallorca,La Liga,Midfielder,2025/26,0.151,0.0,0.1007,0.07,0.6544,0.8557,0.1007,0.4027,12.1309,1.5101,0.9564,4.8826,1.1074,0.6544
0,0,0.1,0.04,3,1,0,1,25,1,2,14,14,11,438,8,893642,Marash Kumbulla,marash-kumbulla,Mallorca,La Liga,Defender,2025/26,0.0,0.0,0.0205,0.0082,0.6164,0.2055,0.0,0.2055,5.137,0.2055,0.411,2.8767,2.8767,2.2603
0,0,0.81,0.33,17,3,0,4,145,34,22,90,242,59,3309,37,300522,Martin Valjent,martin-valjent,Mallorca,La Liga,Defender,2025/26,0.0,0.0,0.022,0.009,0.4624,0.0816,0.0,0.1088,3.9438,0.9248,0.5984,2.4479,6.582,1.6047
2,3,5.09,0.9,33,14,3,18,95,20,12,65,24,10,1710,29,1170693,Mateo Joseph,mateo-joseph,Mallorca,La Liga,Forward,2025/26,0.1053,0.1579,0.2679,0.0474,1.7368,0.7368,0.1579,0.9474,5.0,1.0526,0.6316,3.4211,1.2632,0.5263
1,0,0.3,0.35,4,3,1,4,44,7,7,29,30,6,736,18,879543,Mateu Morey,mateu-morey,Mallorca,La Liga,Defender,2025/26,0.1223,0.0,0.0367,0.0428,0.4891,0.3668,0.1223,0.4891,5.3804,0.856,0.856,3.5462,3.6685,0.7337
2,2,0.28,0.39,7,8,2,6,131,29,35,111,84,30,2245,30,255999,Omar Mascarell,omar-mascarell,Mallorca,La Liga,Midfielder,2025/26,0.0802,0.0802,0.0112,0.0156,0.2806,0.3207,0.0802,0.2405,5.2517,1.1626,1.4031,4.4499,3.3675,1.2027
1,2,0.41,1.9,7,20,3,34,173,35,35,111,98,31,2672,31,788216,Pablo Maffeo,pablo-maffeo,Mallorca,La Liga,Defender,2025/26,0.0337,0.0674,0.0138,0.064,0.2358,0.6737,0.101,1.1452,5.8271,1.1789,1.1789,3.7388,3.3009,1.0442
4,4,1.73,2.92,25,35,4,16,242,17,9,83,13,7,1637,35,1082981,Pablo Torre,pablo-torre,Mallorca,La Liga,Midfielder,2025/26,0.2199,0.2199,0.0951,0.1605,1.3745,1.9243,0.2199,0.8797,13.3048,0.9346,0.4948,4.5632,0.7147,0.3849
7,2,3.98,1.13,39,17,2,14,213,37,26,118,90,78,2705,34,988351,Samú Costa,samuel-costa,Mallorca,La Liga,Midfielder,2025/26,0.2329,0.0665,0.1324,0.0376,1.2976,0.5656,0.0665,0.4658,7.0869,1.2311,0.8651,3.9261,2.9945,2.5952
1,5,2.04,4.93,36,59,13,34,298,13,26,127,18,8,2689,38,110783,Sergi Darder,sergi-darder,Mallorca,La Liga,Midfielder,2025/26,0.0335,0.1673,0.0683,0.165,1.2049,1.9747,0.4351,1.138,9.974,0.4351,0.8702,4.2507,0.6025,0.2678
1,0,1.95,1.12,17,3,2,2,39,10,2,22,4,8,681,20,309546,Takuma Asano,takuma-asano,Mallorca,La Liga,Forward,2025/26,0.1322,0.0,0.2577,0.148,2.2467,0.3965,0.2643,0.2643,5.1542,1.3216,0.2643,2.9075,0.5286,1.0573
0,1,0.0,0.51,0,4,1,7,44,8,6,27,15,6,599,12,828239,Toni Lato,toni-lato,Mallorca,La Liga,Defender,2025/26,0.0,0.1503,0.0,0.0766,0.0,0.601,0.1503,1.0518,6.611,1.202,0.9015,4.0568,2.2538,0.9015
23,1,18.52,1.52,116,23,4,16,141,4,2,76,58,146,3134,37,310874,Vedat Muriqi,vedat-muriqi,Mallorca,La Liga,Forward,2025/26,0.6605,0.0287,0.5318,0.0437,3.3312,0.6605,0.1149,0.4595,4.0491,0.1149,0.0574,2.1825,1.6656,4.1927
0,2,0.62,0.82,9,9,2,9,27,0,0,7,2,1,519,10,1000150,Zito Luvumbo,zito-luvumbo,Mallorca,La Liga,Forward,2025/26,0.0,0.3468,0.1075,0.1422,1.5607,1.5607,0.3468,1.5607,4.6821,0.0,0.0,1.2139,0.3468,0.1734
1,2,0.63,1.8,11,13,3,13,124,12,18,68,51,13,1658,28,1010165,Abel Bretones,abel-bretones,Osasuna,La Liga,Defender,2025/26,0.0543,0.1086,0.0342,0.0977,0.5971,0.7057,0.1628,0.7057,6.731,0.6514,0.9771,3.6912,2.7684,0.7057
0,2,1.68,3.22,29,38,5,30,288,19,10,110,15,30,2152,31,985329,Aimar Oroz,aimar-oroz,Osasuna,La Liga,Midfielder,2025/26,0.0,0.0836,0.0703,0.1347,1.2128,1.5892,0.2091,1.2546,12.0446,0.7946,0.4182,4.6004,0.6273,1.2546
3,2,2.67,1.11,19,12,2,6,123,31,33,116,215,81,3073,35,900792,Alejandro Catena,alejandro-catena,Osasuna,La Liga,Defender,2025/26,0.0879,0.0586,0.0782,0.0325,0.5565,0.3514,0.0586,0.1757,3.6023,0.9079,0.9665,3.3973,6.2968,2.3723
17,0,17.13,1.66,103,16,3,3,98,14,6,45,46,124,2953,37,37318,Ante Budimir,ante-budimir,Osasuna,La Liga,Forward,2025/26,0.5181,0.0,0.5221,0.0506,3.1392,0.4876,0.0914,0.0914,2.9868,0.4267,0.1829,1.3715,1.402,3.7792
1,0,0.39,0.11,6,3,1,0,30,2,4,17,18,18,372,17,1399702,Asier Osambela,asier-osambela,Osasuna,La Liga,Defender,2025/26,0.2419,0.0,0.0944,0.0266,1.4516,0.7258,0.2419,0.0,7.2581,0.4839,0.9677,4.1129,4.3548,4.3548
1,2,1.03,1.04,11,9,2,3,100,37,17,128,122,37,2545,30,1067582,Enzo Boyomo,enzo-boyomo,Osasuna,La Liga,Defender,2025/26,0.0354,0.0707,0.0364,0.0368,0.389,0.3183,0.0707,0.1061,3.5363,1.3084,0.6012,4.5265,4.3143,1.3084
0,0,0.35,0.29,9,5,0,4,103,8,11,49,23,15,953,19,1119586,Iker Muñoz,iker-munoz,Osasuna,La Liga,Midfielder,2025/26,0.0,0.0,0.0331,0.0274,0.8499,0.4722,0.0,0.3778,9.7272,0.7555,1.0388,4.6275,2.1721,1.4166
0,1,0.21,2.55,6,29,2,38,206,30,29,90,58,14,1820,25,825133,Javi Galán,javi-galan,Osasuna,La Liga,Defender,2025/26,0.0,0.0495,0.0104,0.1261,0.2967,1.4341,0.0989,1.8791,10.1868,1.4835,1.4341,4.4505,2.8681,0.6923
0,4,2.0,3.61,23,39,9,13,295,28,23,161,49,18,3028,36,976141,Jon Moncayola,jon-moncayola,Osasuna,La Liga,Midfielder,2025/26,0.0,0.1189,0.0594,0.1073,0.6836,1.1592,0.2675,0.3864,8.7682,0.8322,0.6836,4.7853,1.4564,0.535
0,1,0.29,0.81,3,2,1,3,39,15,18,38,108,28,1608,28,944225,Jorge Herrando,jorge-herrando,Osasuna,La Liga,Defender,2025/26,0.0,0.056,0.0162,0.0453,0.1679,0.1119,0.056,0.1679,2.1828,0.8396,1.0075,2.1269,6.0448,1.5672
0,0,0.39,0.23,1,2,0,2,27,3,4,18,25,5,660,15,814360,Juan Cruz,cruz-juan,Osasuna,La Liga,Defender,2025/26,0.0,0.0,0.0532,0.0314,0.1364,0.2727,0.0,0.2727,3.6818,0.4091,0.5455,2.4545,3.4091,0.6818
2,2,0.93,1.42,8,11,0,6,43,2,2,12,5,7,484,27,591132,Kike Barja,kike-barja,Osasuna,La Liga,Forward,2025/26,0.3719,0.3719,0.1729,0.264,1.4876,2.0455,0.0,1.1157,7.9959,0.3719,0.3719,2.2314,0.9298,1.3017
0,1,1.6,0.76,29,15,1,9,162,19,28,108,46,109,2307,34,187313,Lucas Torró,lucas-torro,Osasuna,La Liga,Midfielder,2025/26,0.0,0.039,0.0624,0.0296,1.1313,0.5852,0.039,0.3511,6.3199,0.7412,1.0923,4.2133,1.7945,4.2523
0,2,0.39,1.85,11,16,4,12,272,9,11,89,10,12,1218,26,149370,Moi Gómez,moi-gomez,Osasuna,La Liga,Midfielder,2025/26,0.0,0.1478,0.0288,0.1367,0.8128,1.1823,0.2956,0.8867,20.0985,0.665,0.8128,6.5764,0.7389,0.8867
7,1,6.45,1.26,39,12,1,15,46,13,7,28,16,40,1042,36,997280,Raúl García de Haro,raul-garcia-de-haro,Osasuna,La Liga,Forward,2025/26,0.6046,0.0864,0.5571,0.1088,3.3685,1.0365,0.0864,1.2956,3.9731,1.1228,0.6046,2.4184,1.382,3.4549
0,2,0.23,1.12,6,11,2,12,66,0,1,24,8,1,629,14,980383,Raúl Moro,raul-moro,Osasuna,La Liga,Midfielder,2025/26,0.0,0.2862,0.0329,0.1603,0.8585,1.5739,0.2862,1.717,9.4436,0.0,0.1431,3.434,1.1447,0.1431
2,5,2.43,4.94,31,44,8,18,229,29,17,91,22,23,2247,35,260031,Rubén García,ruben-garcia,Osasuna,La Liga,Midfielder,2025/26,0.0801,0.2003,0.0973,0.1979,1.2417,1.7623,0.3204,0.721,9.1722,1.1615,0.6809,3.6449,0.8812,0.9212
1,1,0.67,2.02,19,16,4,28,210,29,43,153,88,19,2554,31,842419,Valentin Rosier,valentin-rosier,Osasuna,La Liga,Defender,2025/26,0.0352,0.0352,0.0236,0.0712,0.6695,0.5638,0.141,0.9867,7.4002,1.0219,1.5153,5.3915,3.101,0.6695
6,2,5.86,3.24,81,27,2,75,221,14,9,96,20,17,2668,34,1145642,Víctor Muñoz,victor-munoz,Osasuna,La Liga,Forward,2025/26,0.2024,0.0675,0.1977,0.1093,2.7324,0.9108,0.0675,2.53,7.455,0.4723,0.3036,3.2384,0.6747,0.5735
4,0,3.66,0.24,26,7,0,7,46,2,1,19,13,19,1149,26,981604,Alemão,alemao,Rayo Vallecano,La Liga,Forward,2025/26,0.3133,0.0,0.2867,0.0188,2.0366,0.5483,0.0,0.5483,3.6031,0.1567,0.0783,1.4883,1.0183,1.4883
0,4,2.25,4.51,31,43,10,63,337,45,38,163,80,22,2810,35,965031,Andrei Rațiu,andrei-ratiu,Rayo Vallecano,La Liga,Defender,2025/26,0.0,0.1281,0.0721,0.1444,0.9929,1.3772,0.3203,2.0178,10.7936,1.4413,1.2171,5.2206,2.5623,0.7046
0,0,1.3,0.25,9,3,1,4,31,6,0,19,4,6,467,11,1131581,Carlos Martín,carlos-martin,Rayo Vallecano,La Liga,Midfielder,2025/26,0.0,0.0,0.2505,0.0482,1.7345,0.5782,0.1927,0.7709,5.9743,1.1563,0.0,3.6617,0.7709,1.1563
2,1,2.29,0.41,50,17,2,8,173,40,48,168,229,82,3231,36,88528,Florian Lejeune,florian-lejeune,Rayo Vallecano,La Liga,Defender,2025/26,0.0557,0.0279,0.0638,0.0114,1.3928,0.4735,0.0557,0.2228,4.8189,1.1142,1.337,4.6797,6.3788,2.2841
2,1,2.24,1.4,17,13,3,14,97,11,2,85,7,1,1250,29,966637,Fran Pérez,fran-perez,Rayo Vallecano,La Liga,Midfielder,2025/26,0.144,0.072,0.1613,0.1008,1.224,0.936,0.216,1.008,6.984,0.792,0.144,6.12,0.504,0.072
0,3,0.85,2.24,20,23,5,6,93,16,10,47,28,14,1197,28,326471,Gerard Gumbau,gerard-gumbau,Rayo Vallecano,La Liga,Midfielder,2025/26,0.0,0.2256,0.0639,0.1684,1.5038,1.7293,0.3759,0.4511,6.9925,1.203,0.7519,3.5338,2.1053,1.0526
0,1,1.94,0.9,24,13,3,14,98,15,2,37,9,1,897,20,1089108,Ilias Akhomach,ilias-akhomach,Rayo Vallecano,La Liga,Midfielder,2025/26,0.0,0.1003,0.1946,0.0903,2.408,1.3043,0.301,1.4047,9.8328,1.505,0.2007,3.7124,0.903,0.1003
3,3,5.3,3.96,53,39,9,23,281,14,3,96,23,21,2262,31,899982,Isi Palazón,isi-palazon,Rayo Vallecano,La Liga,Midfielder,2025/26,0.1194,0.1194,0.2109,0.1576,2.1088,1.5517,0.3581,0.9151,11.1804,0.557,0.1194,3.8196,0.9151,0.8355
0,0,0.35,0.28,3,3,0,7,61,10,9,28,6,4,594,14,152446,Iván Balliu,ivan-balliu,Rayo Vallecano,La Liga,Defender,2025/26,0.0,0.0,0.053,0.0424,0.4545,0.4545,0.0,1.0606,9.2424,1.5152,1.3636,4.2424,0.9091,0.6061
10,1,10.63,2.86,63,31,4,28,127,17,11,69,12,19,2483,36,900003,Jorge de Frutos,jorge-de-frutos,Rayo Vallecano,La Liga,Forward,2025/26,0.3625,0.0362,0.3853,0.1037,2.2835,1.1236,0.145,1.0149,4.6033,0.6162,0.3987,2.501,0.435,0.6887
0,0,0.05,0.04,1,2,0,0,11,3,4,15,27,6,441,9,1120947,Jozhua Vertrouwd,jozhua-vertrouwd,Rayo Vallecano,La Liga,Defender,2025/26,0.0,0.0,0.0102,0.0082,0.2041,0.4082,0.0,0.0,2.2449,0.6122,0.8163,3.0612,5.5102,1.2245
0,0,0.38,0.02,3,1,0,0,5,8,8,12,24,9,491,10,850035,Luiz Felipe,luiz-felipe,Rayo Vallecano,La Liga,Defender,2025/26,0.0,0.0,0.0697,0.0037,0.5499,0.1833,0.0,0.0,0.9165,1.4664,1.4664,2.1996,4.3992,1.6497
2,0,1.58,0.22,11,3,1,3,40,13,21,68,155,31,1811,24,1458073,Nobel Mendy,nobel-mendy,Rayo Vallecano,La Liga,Defender,2025/26,0.0994,0.0,0.0785,0.0109,0.5467,0.1491,0.0497,0.1491,1.9879,0.6461,1.0436,3.3793,7.7029,1.5406
2,0,1.64,2.36,20,19,7,17,134,34,15,89,32,18,1493,30,542634,Pacha,pacha,Rayo Vallecano,La Liga,Defender,2025/26,0.1206,0.0,0.0989,0.1423,1.2056,1.1453,0.422,1.0248,8.0777,2.0496,0.9042,5.365,1.929,1.0851
2,1,3.31,0.36,20,12,1,9,169,35,36,115,78,34,2003,29,913679,Pathé Ismaël Ciss,ismaila-ciss,Rayo Vallecano,La Liga,Midfielder,2025/26,0.0899,0.0449,0.1487,0.0162,0.8987,0.5392,0.0449,0.4044,7.5936,1.5726,1.6176,5.1672,3.5047,1.5277
0,1,1.73,1.59,44,23,3,15,210,25,8,102,15,13,1881,34,900669,Pedro Díaz,pedro-diaz,Rayo Vallecano,La Liga,Midfielder,2025/26,0.0,0.0478,0.0828,0.0761,2.1053,1.1005,0.1435,0.7177,10.0478,1.1962,0.3828,4.8804,0.7177,0.622
1,2,0.61,3.32,18,27,5,17,255,31,31,142,86,22,2681,33,1010421,Pep Chavarría,josep-chavarria,Rayo Vallecano,La Liga,Defender,2025/26,0.0336,0.0671,0.0205,0.1115,0.6043,0.9064,0.1678,0.5707,8.5602,1.0407,1.0407,4.7669,2.887,0.7385
3,0,2.47,0.1,13,4,0,4,26,4,0,12,12,20,381,13,932764,Randy Nteka,randy-nteka,Rayo Vallecano,La Liga,Forward,2025/26,0.7087,0.0,0.5835,0.0236,3.0709,0.9449,0.0,0.9449,6.1417,0.9449,0.0,2.8346,2.8346,4.7244
5,1,3.06,0.86,27,17,2,17,68,9,3,49,0,4,830,22,910024,Sergio Camello,sergio-camello,Rayo Vallecano,La Liga,Forward,2025/26,0.5422,0.1084,0.3318,0.0933,2.9277,1.8434,0.2169,1.8434,7.3735,0.9759,0.3253,5.3133,0.0,0.4337
0,4,0.89,1.5,22,36,4,13,215,15,22,95,23,11,1623,28,588566,Unai López,unai-lopez,Rayo Vallecano,La Liga,Midfielder,2025/26,0.0,0.2218,0.0494,0.0832,1.22,1.9963,0.2218,0.7209,11.9224,0.8318,1.22,5.268,1.2754,0.61
4,5,6.5,5.24,47,42,15,4,155,15,13,78,27,13,2105,32,345111,Álvaro García,alvaro-garcia,Rayo Vallecano,La Liga,Midfielder,2025/26,0.171,0.2138,0.2779,0.224,2.0095,1.7957,0.6413,0.171,6.6271,0.6413,0.5558,3.3349,1.1544,0.5558
1,0,1.01,1.32,13,10,1,5,169,43,28,103,62,27,2113,33,900008,Óscar Valentín,oscar-valentin,Rayo Vallecano,La Liga,Midfielder,2025/26,0.0426,0.0,0.043,0.0562,0.5537,0.4259,0.0426,0.213,7.1983,1.8315,1.1926,4.3871,2.6408,1.15
10,8,9.2,3.46,73,32,11,39,264,32,16,120,14,31,2255,29,1011375,Abdessamad Ezzalzouli,abdessamad-ezzalzouli,Real Betis,La Liga,Midfielder,2025/26,0.3991,0.3193,0.3672,0.1381,2.9135,1.2772,0.439,1.5565,10.5366,1.2772,0.6386,4.7894,0.5588,1.2373
4,2,3.85,1.62,31,19,3,15,168,32,21,98,45,7,1814,27,893062,Aitor Ruibal,aitor-ruibal,Real Betis,La Liga,Defender,2025/26,0.1985,0.0992,0.191,0.0804,1.538,0.9427,0.1488,0.7442,8.3352,1.5877,1.0419,4.8622,2.2326,0.3473
0,0,0.04,0.81,1,6,1,7,41,18,3,29,16,1,582,13,1152139,Angel Ortiz,angel-ortiz,Real Betis,La Liga,Defender,2025/26,0.0,0.0,0.0062,0.1253,0.1546,0.9278,0.1546,1.0825,6.3402,2.7835,0.4639,4.4845,2.4742,0.1546
8,6,8.79,6.08,90,56,10,27,438,23,24,123,17,7,2459,32,958380,Antony,antony,Real Betis,La Liga,Midfielder,2025/26,0.2928,0.2196,0.3217,0.2225,3.294,2.0496,0.366,0.9882,16.0309,0.8418,0.8784,4.5018,0.6222,0.2562
1,0,1.61,0.62,8,9,0,0,33,3,5,13,7,9,394,16,789381,Chimy Ávila,chimy-avila,Real Betis,La Liga,Forward,2025/26,0.2284,0.0,0.3678,0.1416,1.8274,2.0558,0.0,0.0,7.5381,0.6853,1.1421,2.9695,1.599,2.0558
11,3,11.08,2.38,89,34,8,28,216,17,9,81,25,38,2592,32,887055,Cucho Hernández,cucho-hernandez,Real Betis,La Liga,Forward,2025/26,0.3819,0.1042,0.3847,0.0826,3.0903,1.1806,0.2778,0.9722,7.5,0.5903,0.3125,2.8125,0.8681,1.3194
3,1,3.38,0.47,21,4,2,1,24,2,2,8,9,9,593,18,115665,Cédric Bakambu,cedric-bakambu,Real Betis,La Liga,Forward,2025/26,0.4553,0.1518,0.513,0.0713,3.1872,0.6071,0.3035,0.1518,3.6425,0.3035,0.3035,1.2142,1.3659,1.3659
1,0,0.94,0.12,4,1,0,1,27,13,28,50,96,34,1226,18,305278,Diego Llorente,diego-llorente,Real Betis,La Liga,Defender,2025/26,0.0734,0.0,0.069,0.0088,0.2936,0.0734,0.0,0.0734,1.9821,0.9543,2.0555,3.6705,7.0473,2.4959
2,3,2.47,2.39,30,33,6,16,290,13,6,74,7,10,1396,24,798835,Giovani Lo Celso,lo-celso-giovani,Real Betis,La Liga,Midfielder,2025/26,0.1289,0.1934,0.1592,0.1541,1.9341,2.1275,0.3868,1.0315,18.6963,0.8381,0.3868,4.7708,0.4513,0.6447
2,3,0.42,2.94,7,24,5,7,206,16,14,59,70,17,1840,27,188365,Héctor Bellerín,hector-bellerin,Real Betis,La Liga,Defender,2025/26,0.0978,0.1467,0.0205,0.1438,0.3424,1.1739,0.2446,0.3424,10.0761,0.7826,0.6848,2.8859,3.4239,0.8315
